datetime,date,hour,cnt
2012-10-29 16:00:00,2012-10-29,16,0.0
2012-10-29 17:00:00,2012-10-29,17,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-29 11:00:00,2012-10-29,11,0.0
2012-10-29 12:00:00,2012-10-29,12,0.0
2012-10-29 13:00:00,2012-10-29,13,0.0
2012-10-29 14:00:00,2012-10-29,14,0.0
2012-10-29 15:00:00,2012-10-29,15,0.0
2012-10-29 16:00:00,2012-10-29,16,0.0
2012-10-29 17:00:00,2012-10-29,17,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-29 12:00:00,2012-10-29,12,0.0
2012-10-29 13:00:00,2012-10-29,13,0.0
2012-10-29 14:00:00,2012-10-29,14,0.0
2012-10-29 15:00:00,2012-10-29,15,0.0
2012-10-29 16:00:00,2012-10-29,16,0.0
2012-10-29 17:00:00,2012-10-29,17,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-29 13:00:00,2012-10-29,13,0.0
2012-10-29 14:00:00,2012-10-29,14,0.0
2012-10-29 15:00:00,2012-10-29,15,0.0
2012-10-29 16:00:00,2012-10-29,16,0.0
2012-10-29 17:00:00,2012-10-29,17,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-29 14:00:00,2012-10-29,14,0.0
2012-10-29 15:00:00,2012-10-29,15,0.0
2012-10-29 16:00:00,2012-10-29,16,0.0
2012-10-29 17:00:00,2012-10-29,17,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-29 15:00:00,2012-10-29,15,0.0
2012-10-29 16:00:00,2012-10-29,16,0.0
2012-10-29 17:00:00,2012-10-29,17,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-29 16:00:00,2012-10-29,16,0.0
2012-10-29 17:00:00,2012-10-29,17,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-29 17:00:00,2012-10-29,17,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-30 19:00:00,2012-10-30,19,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-30 19:00:00,2012-10-30,19,0.0
2012-10-30 20:00:00,2012-10-30,20,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-30 19:00:00,2012-10-30,19,0.0
2012-10-30 20:00:00,2012-10-30,20,0.0
2012-10-30 21:00:00,2012-10-30,21,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-30 19:00:00,2012-10-30,19,0.0
2012-10-30 20:00:00,2012-10-30,20,0.0
2012-10-30 21:00:00,2012-10-30,21,0.0
2012-10-30 22:00:00,2012-10-30,22,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-30 19:00:00,2012-10-30,19,0.0
2012-10-30 20:00:00,2012-10-30,20,0.0
2012-10-30 21:00:00,2012-10-30,21,0.0
2012-10-30 22:00:00,2012-10-30,22,0.0
2012-10-30 23:00:00,2012-10-30,23,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-30 19:00:00,2012-10-30,19,0.0
2012-10-30 20:00:00,2012-10-30,20,0.0
2012-10-30 21:00:00,2012-10-30,21,0.0
2012-10-30 22:00:00,2012-10-30,22,0.0
2012-10-30 23:00:00,2012-10-30,23,0.0
2012-10-31 00:00:00,2012-10-31,0,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-30 19:00:00,2012-10-30,19,0.0
2012-10-30 20:00:00,2012-10-30,20,0.0
2012-10-30 21:00:00,2012-10-30,21,0.0
2012-10-30 22:00:00,2012-10-30,22,0.0
2012-10-30 23:00:00,2012-10-30,23,0.0
2012-10-31 00:00:00,2012-10-31,0,0.0
2012-10-31 01:00:00,2012-10-31,1,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-30 19:00:00,2012-10-30,19,0.0
2012-10-30 20:00:00,2012-10-30,20,0.0
2012-10-30 21:00:00,2012-10-30,21,0.0
2012-10-30 22:00:00,2012-10-30,22,0.0
2012-10-30 23:00:00,2012-10-30,23,0.0
2012-10-31 00:00:00,2012-10-31,0,0.0
2012-10-31 01:00:00,2012-10-31,1,0.0
2012-10-31 02:00:00,2012-10-31,2,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-30 19:00:00,2012-10-30,19,0.0
2012-10-30 20:00:00,2012-10-30,20,0.0
2012-10-30 21:00:00,2012-10-30,21,0.0
2012-10-30 22:00:00,2012-10-30,22,0.0
2012-10-30 23:00:00,2012-10-30,23,0.0
2012-10-31 00:00:00,2012-10-31,0,0.0
2012-10-31 01:00:00,2012-10-31,1,0.0
2012-10-31 02:00:00,2012-10-31,2,0.0
2012-10-31 03:00:00,2012-10-31,3,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-30 19:00:00,2012-10-30,19,0.0
2012-10-30 20:00:00,2012-10-30,20,0.0
2012-10-30 21:00:00,2012-10-30,21,0.0
2012-10-30 22:00:00,2012-10-30,22,0.0
2012-10-30 23:00:00,2012-10-30,23,0.0
2012-10-31 00:00:00,2012-10-31,0,0.0
2012-10-31 01:00:00,2012-10-31,1,0.0
2012-10-31 02:00:00,2012-10-31,2,0.0
2012-10-31 03:00:00,2012-10-31,3,0.0
2012-10-31 04:00:00,2012-10-31,4,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-30 19:00:00,2012-10-30,19,0.0
2012-10-30 20:00:00,2012-10-30,20,0.0
2012-10-30 21:00:00,2012-10-30,21,0.0
2012-10-30 22:00:00,2012-10-30,22,0.0
2012-10-30 23:00:00,2012-10-30,23,0.0
2012-10-31 00:00:00,2012-10-31,0,0.0
2012-10-31 01:00:00,2012-10-31,1,0.0
2012-10-31 02:00:00,2012-10-31,2,0.0
2012-10-31 03:00:00,2012-10-31,3,0.0
2012-10-31 04:00:00,2012-10-31,4,0.0
2012-10-31 05:00:00,2012-10-31,5,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-30 19:00:00,2012-10-30,19,0.0
2012-10-30 20:00:00,2012-10-30,20,0.0
2012-10-30 21:00:00,2012-10-30,21,0.0
2012-10-30 22:00:00,2012-10-30,22,0.0
2012-10-30 23:00:00,2012-10-30,23,0.0
2012-10-31 00:00:00,2012-10-31,0,0.0
2012-10-31 01:00:00,2012-10-31,1,0.0
2012-10-31 02:00:00,2012-10-31,2,0.0
2012-10-31 03:00:00,2012-10-31,3,0.0
2012-10-31 04:00:00,2012-10-31,4,0.0
2012-10-31 05:00:00,2012-10-31,5,0.0
2012-10-31 06:00:00,2012-10-31,6,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-30 19:00:00,2012-10-30,19,0.0
2012-10-30 20:00:00,2012-10-30,20,0.0
2012-10-30 21:00:00,2012-10-30,21,0.0
2012-10-30 22:00:00,2012-10-30,22,0.0
